mmsi,name,flag,type,is_suspicious,historical_names,latest_lat,latest_lon,latest_ais_timestamp,latest_speed,latest_heading,ais_ping_count,ais_active_pct,ais_max_gap_hours,ais_disabled,radio_signature_count,avg_frequency,std_frequency,avg_power,avg_signal_strength,unique_pulse_patterns,unique_frequencies
441462536,NAVIRE-2536,USA,General Cargo,True,OLD_NAME_0,55.6329,-153.5868,2026-12-01 10:26:00+00:00,4.7,11.0,13.0,30.76923076923077,6919.8,True,1.0,160.5,0.0,287.1,-34.8,1.0,1.0
567867003,NAVIRE-7003,USA,Container Ship,False,OLD_NAME_0,72.8223,-150.9594,2026-12-13 05:00:00+00:00,24.6,237.5,9.0,44.44444444444444,7546.4,True,7.0,158.25428571428571,1.2444256659580966,235.92857142857142,-54.457142857142856,4.0,7.0
269833961,NAVIRE-3961,France,General Cargo,False,OLD_NAME_0,13.7367,142.071,2026-11-21 07:57:00+00:00,27.8,54.9,13.0,61.53846153846154,4600.166666666667,True,4.0,158.5,1.059716943339115,293.8,-37.1,3.0,4.0
229631895,NAVIRE-1895,France,Tanker,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-30.7562,100.5043,2026-11-24 04:54:00+00:00,13.7,63.3,2.0,100.0,144.25,True,4.0,160.9325,1.0566101457017996,166.6,-50.775,3.0,4.0
321784058,NAVIRE-4058,China,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-74.7743,-43.5933,2026-12-24 00:16:00+00:00,5.0,7.8,9.0,55.55555555555556,5800.166666666667,True,4.0,159.9775,1.8554671469291282,310.4,-51.4,3.0,4.0
580720286,NAVIRE-0286,Panama,General Cargo,True,OLD_NAME_0,-7.6968,-17.8839,2026-12-25 13:12:00+00:00,3.3,290.7,14.0,57.14285714285714,7820.85,True,2.0,156.47,0.18384776310849593,208.45,-83.85,2.0,2.0
405294999,NAVIRE-4999,USA,Container Ship,True,0,-13.1158,77.6651,2026-12-16 12:10:00+00:00,26.5,337.8,6.0,33.33333333333333,4956.65,True,4.0,158.6125,1.4068967031496353,187.77499999999998,-57.6,3.0,4.0
588758491,NAVIRE-8491,Marshall Islands,Fishing Vessel,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-64.9281,101.228,2026-11-26 05:34:00+00:00,6.4,170.8,13.0,53.84615384615385,6489.15,True,7.0,158.86999999999998,1.4996555159991565,182.82857142857142,-68.3,6.0,7.0
620065675,NAVIRE-5675,France,Container Ship,True,0,-13.2639,128.7444,2026-11-30 21:36:00+00:00,8.5,89.7,12.0,58.333333333333336,7557.633333333333,True,5.0,159.686,1.4820863672539537,290.84000000000003,-59.58,3.0,5.0
407783617,NAVIRE-3617,USA,Bulk Carrier,False,0,80.7872,165.509,2026-12-25 22:05:00+00:00,0.7,259.7,11.0,81.81818181818183,5459.85,True,3.0,158.64333333333335,2.1700076804779647,338.46666666666664,-75.56666666666666,3.0,3.0
254528621,NAVIRE-8621,USA,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-45.5636,9.8077,2026-10-20 09:41:00+00:00,15.2,296.4,9.0,88.88888888888889,4788.2,True,6.0,157.98,0.7030789429359985,237.36666666666667,-60.76666666666667,4.0,6.0
531169485,NAVIRE-9485,Liberia,General Cargo,False,"OLD_NAME_0, OLD_NAME_1",89.5809,-155.1032,2026-12-27 18:18:00+00:00,19.1,111.5,9.0,33.33333333333333,5374.216666666666,True,6.0,158.515,1.8069504697140966,301.6,-90.63333333333333,5.0,6.0
583773375,NAVIRE-3375,Marshall Islands,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1",-63.631,119.3179,2026-11-25 23:58:00+00:00,30.0,311.9,7.0,85.71428571428571,4664.2,True,3.0,159.29666666666665,1.3902997278764442,279.43333333333334,-88.83333333333333,3.0,3.0
318125935,NAVIRE-5935,Malta,Tanker,False,OLD_NAME_0,-23.0198,-55.7919,2026-12-10 11:41:00+00:00,14.9,130.6,11.0,45.45454545454545,7400.116666666667,True,10.0,159.066,1.262618091286691,276.40999999999997,-66.89,5.0,10.0
571927479,NAVIRE-7479,Malta,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1",18.6458,65.0598,2026-12-30 14:15:00+00:00,8.2,270.8,14.0,35.714285714285715,5784.716666666666,True,6.0,158.57500000000002,1.5145263285925399,320.98333333333335,-63.54999999999999,3.0,6.0
619375900,NAVIRE-5900,Singapore,General Cargo,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-37.141,-69.146,2026-11-14 10:25:00+00:00,17.0,62.9,10.0,0.0,3649.6833333333334,True,2.0,156.89,0.8061017305526645,391.7,-81.45,2.0,2.0
632129532,NAVIRE-9532,Denmark,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",81.838,109.6764,2026-11-26 10:47:00+00:00,8.7,201.5,7.0,28.57142857142857,5532.533333333334,True,9.0,158.89111111111112,1.6776281206247914,217.32222222222222,-71.96666666666667,5.0,9.0
693467838,NAVIRE-7838,Singapore,Tanker,True,OLD_NAME_0,3.6249,124.8966,2026-06-19 19:04:00+00:00,17.6,53.3,4.0,75.0,2013.8666666666666,True,10.0,158.93900000000002,2.1809093414343397,267.21,-76.34,3.0,10.0
449459316,NAVIRE-9316,Panama,Tanker,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-84.4089,-17.347,2026-12-16 17:22:00+00:00,19.6,160.4,7.0,57.14285714285714,7780.783333333334,True,6.0,157.245,1.022071426075489,270.2333333333333,-77.35000000000001,4.0,6.0
288338344,NAVIRE-8344,Panama,Bulk Carrier,True,0,37.2672,-69.6239,2026-11-24 00:52:00+00:00,7.6,164.1,9.0,77.77777777777779,4781.633333333333,True,4.0,159.47,1.4324570965070205,229.725,-37.7,4.0,4.0
638790258,NAVIRE-0258,Liberia,General Cargo,True,OLD_NAME_0,74.8635,-39.1121,2026-12-22 12:00:00+00:00,22.0,295.7,19.0,36.84210526315789,8053.133333333333,True,8.0,159.86375,1.8602068817357775,197.79999999999998,-58.4875,4.0,8.0
360833773,NAVIRE-3773,Denmark,Tanker,True,"OLD_NAME_0, OLD_NAME_1",-35.8073,-119.441,2026-12-29 14:07:00+00:00,26.5,62.8,8.0,37.5,6316.583333333333,True,9.0,160.24,2.0422414156999236,201.42222222222222,-76.56666666666666,5.0,9.0
752014060,NAVIRE-4060,Panama,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1",-53.0622,-46.5627,2026-08-15 05:20:00+00:00,14.7,151.6,10.0,50.0,2669.1833333333334,True,9.0,159.01555555555555,1.4243517043826575,243.45555555555555,-71.73333333333333,5.0,9.0
778196639,NAVIRE-6639,France,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1",-56.8192,128.7618,2026-11-05 16:55:00+00:00,13.9,123.3,12.0,75.0,6417.833333333333,True,2.0,157.075,1.308147545195119,360.1,-41.55,2.0,2.0
469777847,NAVIRE-7847,China,Tanker,True,OLD_NAME_0,37.2574,-172.2467,2026-12-24 19:05:00+00:00,2.4,123.4,15.0,33.33333333333333,4052.116666666667,True,1.0,159.6,0.0,108.6,-20.8,1.0,1.0
382714823,NAVIRE-4823,Panama,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1",-47.7091,-28.0583,2026-12-31 06:43:00+00:00,2.8,42.2,11.0,63.63636363636363,4060.366666666667,True,6.0,159.255,2.3109889657893135,323.0,-70.55,3.0,6.0
698666723,NAVIRE-6723,USA,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",37.0678,94.8401,2026-11-14 22:47:00+00:00,19.1,295.5,10.0,70.0,4502.033333333334,True,3.0,158.98666666666668,2.2154081640486285,185.20000000000002,-48.96666666666667,3.0,3.0
531282226,NAVIRE-2226,Singapore,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",79.0944,-142.963,2026-12-30 01:58:00+00:00,13.1,119.8,10.0,50.0,7995.0,True,8.0,159.3225,1.0467603082163182,187.85,-52.675,4.0,8.0
327690307,NAVIRE-0307,Singapore,Container Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-48.1949,147.2686,2026-12-19 07:59:00+00:00,16.6,148.1,10.0,90.0,6188.966666666666,True,7.0,159.31571428571428,2.510078731453502,209.57142857142858,-98.52857142857144,4.0,7.0
645040370,NAVIRE-0370,Liberia,Tanker,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-1.5436,-98.9403,2026-12-07 07:27:00+00:00,14.4,135.4,9.0,33.33333333333333,4782.583333333333,True,4.0,159.48,1.818039236833642,247.325,-61.949999999999996,2.0,4.0
318975900,NAVIRE-5900,USA,Container Ship,False,OLD_NAME_0,54.8363,-159.4341,2026-12-12 17:27:00+00:00,10.8,298.7,9.0,33.33333333333333,5851.433333333333,True,5.0,158.99200000000002,1.7032821257795192,264.54,-52.1,4.0,5.0
511350085,NAVIRE-0085,Bahamas,Container Ship,False,"OLD_NAME_0, OLD_NAME_1",45.5763,-112.1561,2026-12-15 23:39:00+00:00,29.2,13.4,11.0,45.45454545454545,5247.283333333334,True,6.0,159.17333333333332,1.8575647139916038,285.5833333333333,-58.88333333333333,3.0,6.0
354615733,NAVIRE-5733,Marshall Islands,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1",-51.6269,169.3538,2026-09-12 03:34:00+00:00,26.8,164.9,9.0,55.55555555555556,2040.0833333333333,True,4.0,159.07999999999998,1.2118305712158506,153.375,-50.075,4.0,4.0
383307372,NAVIRE-7372,Bahamas,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1",87.9454,25.0077,2026-11-14 19:41:00+00:00,15.0,11.5,12.0,41.66666666666667,6582.6,True,1.0,156.23,0.0,401.3,-119.1,1.0,1.0
723678138,NAVIRE-8138,Malta,Container Ship,False,OLD_NAME_0,-69.219,45.8408,2026-12-25 00:04:00+00:00,20.0,222.4,10.0,80.0,4109.7,True,6.0,159.53333333333333,1.5472254737647897,245.03333333333333,-43.81666666666666,4.0,6.0
572199062,NAVIRE-9062,Malta,Fishing Vessel,True,0,80.5031,64.278,2026-12-29 09:27:00+00:00,24.8,65.6,8.0,37.5,5243.583333333333,True,5.0,159.974,1.5765405164473287,257.46,-61.18000000000001,4.0,5.0
218251125,NAVIRE-1125,Malta,Fishing Vessel,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",78.4684,121.6179,2026-11-28 10:26:00+00:00,6.1,53.3,15.0,33.33333333333333,4697.8,True,4.0,158.2625,2.367338519660141,362.425,-46.55,4.0,4.0
666126066,NAVIRE-6066,Liberia,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",40.4074,-43.1299,2026-12-13 15:21:00+00:00,24.0,240.1,8.0,25.0,6070.733333333334,True,4.0,160.385,1.442162727757631,343.075,-68.125,3.0,4.0
599501374,NAVIRE-1374,USA,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",9.0376,133.2636,2026-09-02 10:30:00+00:00,27.7,226.4,6.0,50.0,2526.483333333333,True,8.0,158.33125,1.1662937329114649,299.8375,-77.625,4.0,8.0
260984664,NAVIRE-4664,Panama,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",19.9027,83.9118,2026-11-25 09:08:00+00:00,22.5,172.8,10.0,40.0,5667.616666666667,True,3.0,159.07333333333332,0.8132855177201542,230.63333333333333,-32.666666666666664,3.0,3.0
724448480,NAVIRE-8480,France,Fishing Vessel,True,0,85.021,13.2006,2026-12-25 14:18:00+00:00,9.8,25.7,14.0,57.14285714285714,7092.75,True,2.0,157.99,2.0364675298172537,132.25,-66.25,2.0,2.0
341249881,NAVIRE-9881,Denmark,General Cargo,False,0,-26.2792,-61.8517,2026-12-05 17:40:00+00:00,10.0,263.0,8.0,50.0,5236.95,True,5.0,159.72,2.1892236066697253,213.83999999999997,-83.67999999999999,4.0,5.0
544496921,NAVIRE-6921,Denmark,Tanker,True,OLD_NAME_0,-58.0112,-80.2843,2026-12-31 08:30:00+00:00,23.8,306.7,7.0,57.14285714285714,5155.483333333334,True,7.0,158.35142857142858,1.6686364550277681,173.07142857142858,-79.71428571428571,4.0,7.0
388953506,NAVIRE-3506,USA,Fishing Vessel,True,OLD_NAME_0,21.5739,-123.7357,2026-12-05 11:21:00+00:00,28.7,184.9,8.0,37.5,7250.133333333333,True,6.0,159.33833333333334,2.1207868036808115,294.3666666666667,-54.63333333333333,5.0,6.0
522604490,NAVIRE-4490,USA,Passenger Ship,True,0,-48.021,-22.4539,2026-11-28 15:05:00+00:00,29.9,34.3,9.0,55.55555555555556,4374.9,True,7.0,157.92428571428573,1.4674110665029259,272.3285714285714,-61.0,5.0,7.0
401528305,NAVIRE-8305,USA,General Cargo,True,OLD_NAME_0,-48.5346,141.8917,2026-11-18 06:37:00+00:00,2.3,211.6,8.0,25.0,4169.85,True,4.0,158.8275,1.4061620342857584,219.125,-68.375,3.0,4.0
244246514,NAVIRE-6514,Bahamas,Tanker,False,0,5.7617,-137.4197,2026-12-23 14:17:00+00:00,19.9,260.9,10.0,30.0,6858.916666666667,True,2.0,159.4,3.012274887854686,366.6,-57.55,2.0,2.0
566835528,NAVIRE-5528,Malta,Tanker,False,OLD_NAME_0,68.4706,-168.1811,2026-11-20 21:35:00+00:00,21.5,346.7,11.0,54.54545454545454,4783.933333333333,True,6.0,159.07500000000002,2.0097537162548136,151.41666666666666,-64.06666666666666,5.0,6.0
798437882,NAVIRE-7882,China,Bulk Carrier,False,0,-80.7436,126.3793,2026-09-16 13:15:00+00:00,13.6,89.9,5.0,60.0,1498.75,True,6.0,158.305,1.7505627666553445,353.81666666666666,-80.2,5.0,6.0
333886054,NAVIRE-6054,Bahamas,Fishing Vessel,True,0,-1.9403,-78.7867,2026-10-07 13:44:00+00:00,13.0,255.6,7.0,57.14285714285714,4006.6,True,7.0,159.60285714285715,2.184671709019562,268.54285714285714,-90.32857142857142,5.0,7.0
368365433,NAVIRE-5433,Denmark,General Cargo,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",50.2739,92.4258,2026-12-20 13:30:00+00:00,12.4,65.9,13.0,69.23076923076923,3912.483333333333,True,3.0,159.33,1.177582268888241,132.93333333333334,-75.5,3.0,3.0
581386673,NAVIRE-6673,Panama,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1",20.1068,-40.6494,2026-12-28 06:22:00+00:00,4.8,188.8,5.0,60.0,7603.3,True,3.0,158.70000000000002,2.001574380331649,290.53333333333336,-42.23333333333333,3.0,3.0
597091746,NAVIRE-1746,France,General Cargo,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",18.3961,141.0343,2026-12-26 13:34:00+00:00,0.6,323.6,7.0,71.42857142857143,7612.883333333333,True,4.0,158.3775,1.8419079781574281,230.625,-66.875,2.0,4.0
355968100,NAVIRE-8100,Liberia,Passenger Ship,True,0,27.7361,71.8291,2026-11-09 10:06:00+00:00,13.5,315.8,3.0,66.66666666666666,0.0,False,3.0,160.35666666666668,1.5311869034619365,283.93333333333334,-59.5,3.0,3.0
758310772,NAVIRE-0772,Panama,Tanker,False,0,43.645,-111.8576,2026-11-21 16:45:00+00:00,7.4,96.4,6.0,33.33333333333333,2084.7,True,6.0,158.79,2.0387839512807635,277.55,-58.083333333333336,3.0,6.0
753673738,NAVIRE-3738,Bahamas,Fishing Vessel,False,0,-20.9134,13.1306,2026-11-28 15:16:00+00:00,6.0,29.3,17.0,58.82352941176471,6020.15,True,5.0,159.994,1.731279873388468,287.76,-102.97999999999999,3.0,5.0
782964567,NAVIRE-4567,China,General Cargo,True,OLD_NAME_0,-56.5422,119.7167,2026-11-30 11:32:00+00:00,11.5,119.3,5.0,60.0,4436.05,True,6.0,159.65166666666667,1.566095995354902,241.28333333333333,-66.73333333333333,4.0,6.0
277439544,NAVIRE-9544,Singapore,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",7.1751,-118.2712,2026-12-10 10:45:00+00:00,9.1,28.9,14.0,35.714285714285715,5735.883333333333,True,7.0,159.63857142857142,1.732516749042931,352.59999999999997,-89.94285714285715,6.0,7.0
771069098,NAVIRE-9098,Singapore,Container Ship,True,OLD_NAME_0,73.8606,-49.7601,2026-12-27 19:34:00+00:00,13.3,347.2,14.0,42.857142857142854,6579.233333333334,True,5.0,160.202,1.2097809719118613,216.5,-74.67999999999999,3.0,5.0
474003611,NAVIRE-3611,Denmark,Bulk Carrier,False,OLD_NAME_0,-88.0953,-144.1669,2026-12-26 11:50:00+00:00,12.8,120.6,12.0,33.33333333333333,4572.366666666667,True,4.0,160.845,1.38396772602062,327.82500000000005,-58.325,4.0,4.0
284896056,NAVIRE-6056,Liberia,General Cargo,True,"OLD_NAME_0, OLD_NAME_1",-70.9896,91.7014,2026-10-28 10:43:00+00:00,21.7,200.5,8.0,62.5,6819.466666666666,True,4.0,158.14249999999998,0.298817112406008,320.775,-69.85,4.0,4.0
499938651,NAVIRE-8651,Bahamas,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-10.2347,-67.7824,2026-11-20 19:33:00+00:00,25.0,111.8,13.0,53.84615384615385,6831.533333333334,True,6.0,159.20666666666668,1.8415717924280506,167.46666666666667,-70.36666666666667,5.0,6.0
552519459,NAVIRE-9459,Malta,General Cargo,False,0,-6.6925,-146.7089,2026-12-15 06:32:00+00:00,15.6,61.6,9.0,22.22222222222222,7829.816666666667,True,9.0,158.72,1.636658180561842,188.65555555555557,-51.87777777777777,6.0,9.0
795801450,NAVIRE-1450,Panama,Tanker,False,0,-81.4763,61.1466,2026-12-01 07:32:00+00:00,7.8,63.2,9.0,44.44444444444444,2977.383333333333,True,2.0,159.15,0.3535533905932738,309.7,-105.5,2.0,2.0
767955728,NAVIRE-5728,Liberia,General Cargo,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",11.0686,-153.0148,2026-10-11 13:16:00+00:00,3.3,163.0,10.0,20.0,6379.45,True,4.0,159.4175,2.525330011437457,201.65,-66.525,3.0,4.0
479502357,NAVIRE-2357,Singapore,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",28.0973,-37.6238,2026-12-21 07:49:00+00:00,4.4,149.2,12.0,50.0,3049.05,True,4.0,159.56,1.1776530332261106,63.5,-65.675,4.0,4.0
520578344,NAVIRE-8344,Bahamas,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1",-5.6042,30.362,2026-12-12 19:46:00+00:00,24.1,204.7,8.0,25.0,2180.483333333333,True,3.0,158.92,2.535133132598766,322.1666666666667,-47.13333333333333,2.0,3.0
391151453,NAVIRE-1453,Liberia,Tanker,True,"OLD_NAME_0, OLD_NAME_1",-75.5337,134.3999,2026-12-21 08:14:00+00:00,5.2,28.5,10.0,60.0,7491.683333333333,True,6.0,158.22833333333332,2.3560086304312806,198.20000000000002,-68.2,4.0,6.0
308695892,NAVIRE-5892,China,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-52.2018,-33.0888,2026-12-26 21:28:00+00:00,6.6,347.8,11.0,27.27272727272727,3443.766666666667,True,5.0,159.01,1.8447628573884405,217.14000000000001,-78.28,3.0,5.0
418369900,NAVIRE-9900,USA,Fishing Vessel,True,0,-10.2806,-16.869,2026-10-27 15:00:00+00:00,15.3,87.9,9.0,44.44444444444444,6403.666666666667,True,5.0,157.762,1.4018452125680527,241.44,-72.82000000000001,4.0,5.0
647805776,NAVIRE-5776,Bahamas,Bulk Carrier,True,0,85.0571,-46.6894,2026-08-04 22:48:00+00:00,1.6,109.8,6.0,33.33333333333333,5.233333333333333,False,4.0,158.57999999999998,2.1857111733560144,235.2,-88.89999999999999,2.0,4.0
759217626,NAVIRE-7626,Liberia,General Cargo,False,"OLD_NAME_0, OLD_NAME_1",38.1233,-102.4741,2026-11-29 08:33:00+00:00,18.9,100.3,8.0,25.0,2775.6833333333334,True,7.0,158.9157142857143,1.7615036866538887,231.27142857142857,-61.028571428571425,4.0,7.0
499604556,NAVIRE-4556,China,General Cargo,False,OLD_NAME_0,-32.8015,-68.6807,2026-11-08 01:50:00+00:00,2.4,181.6,12.0,33.33333333333333,5679.35,True,5.0,159.07,1.847931275778406,260.6,-66.52000000000001,4.0,5.0
450769975,NAVIRE-9975,China,Bulk Carrier,True,OLD_NAME_0,-28.6609,-138.9397,2026-12-23 16:48:00+00:00,9.1,147.4,9.0,55.55555555555556,4951.116666666667,True,6.0,158.32666666666668,2.0310555547957416,347.56666666666666,-67.66666666666667,3.0,6.0
299479186,NAVIRE-9186,Denmark,Tanker,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",89.0391,148.105,2026-12-01 06:41:00+00:00,29.6,356.3,14.0,50.0,5694.383333333333,True,5.0,159.456,1.382128792840949,246.58,-83.06,4.0,5.0
797047520,NAVIRE-7520,Marshall Islands,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1",-84.0638,108.3072,2026-12-16 11:41:00+00:00,16.8,11.9,7.0,71.42857142857143,2392.733333333333,True,10.0,159.55,1.9484238644492955,237.78000000000003,-71.56,6.0,10.0
779676678,NAVIRE-6678,Singapore,Fishing Vessel,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-20.9178,165.2567,2026-12-04 16:10:00+00:00,19.6,260.7,4.0,25.0,4365.466666666666,True,5.0,158.996,1.9733043353725308,272.18,-69.88,2.0,5.0
702708383,NAVIRE-8383,Liberia,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1",11.3659,33.5667,2026-11-01 08:58:00+00:00,6.0,340.3,13.0,38.46153846153847,6305.9,True,6.0,159.15,2.5289998022933826,340.01666666666665,-68.66666666666667,3.0,6.0
472097386,NAVIRE-7386,Marshall Islands,Fishing Vessel,True,"OLD_NAME_0, OLD_NAME_1",-23.5453,138.4286,2026-11-20 00:45:00+00:00,28.1,186.3,12.0,75.0,5678.016666666666,True,5.0,158.51600000000002,1.4908487515505988,272.5,-53.8,4.0,5.0
697499423,NAVIRE-9423,Singapore,General Cargo,True,0,-58.7694,-87.0586,2026-12-22 07:47:00+00:00,24.1,320.9,10.0,30.0,8394.583333333334,True,4.0,160.1,2.1357746447912724,336.35,-90.125,3.0,4.0
580046531,NAVIRE-6531,Marshall Islands,Container Ship,True,0,-16.3291,76.4949,2026-12-28 23:00:00+00:00,21.4,319.1,15.0,60.0,7667.95,True,6.0,158.57666666666668,1.7048597205244433,310.1666666666667,-52.48333333333333,4.0,6.0
755635261,NAVIRE-5261,Malta,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1",16.4594,28.9707,2026-12-07 05:06:00+00:00,23.1,172.5,14.0,42.857142857142854,6677.233333333334,True,6.0,159.37166666666667,1.282332510180831,320.75,-60.23333333333333,4.0,6.0
780860305,NAVIRE-0305,Panama,Container Ship,False,0,82.868,-75.4981,2026-12-01 16:52:00+00:00,8.4,333.2,15.0,60.0,5418.766666666666,True,5.0,159.856,1.3834485895760644,233.56,-81.72,3.0,5.0
224472298,NAVIRE-2298,France,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1",2.7977,-13.6767,2026-10-11 16:52:00+00:00,27.0,72.8,12.0,58.333333333333336,4297.85,True,7.0,159.45428571428573,2.059230091910219,331.8,-61.41428571428571,5.0,7.0
647506411,NAVIRE-6411,Marshall Islands,Fishing Vessel,False,0,26.5479,149.3065,2026-12-25 22:43:00+00:00,1.9,180.5,9.0,66.66666666666666,6771.183333333333,True,1.0,156.07,0.0,67.2,-32.9,1.0,1.0
375096037,NAVIRE-6037,China,General Cargo,True,OLD_NAME_0,50.7759,166.9767,2026-10-15 09:24:00+00:00,14.6,279.3,7.0,71.42857142857143,4610.516666666666,True,6.0,158.70000000000002,1.9361508205715892,207.63333333333335,-62.26666666666667,3.0,6.0
671354147,NAVIRE-4147,Singapore,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-66.6955,39.4028,2027-01-01 08:47:00+00:00,3.3,308.2,12.0,50.0,6116.3,True,6.0,158.275,1.855529574003066,235.28333333333333,-76.21666666666667,3.0,6.0
587194626,NAVIRE-4626,Liberia,Fishing Vessel,False,OLD_NAME_0,-69.5807,-1.1662,2027-01-01 06:25:00+00:00,26.3,74.6,9.0,55.55555555555556,7863.233333333334,True,3.0,158.27,1.7242679606139986,262.53333333333336,-54.73333333333333,3.0,3.0
516479771,NAVIRE-9771,France,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",20.1584,-135.8975,2026-12-06 22:34:00+00:00,17.2,33.7,9.0,55.55555555555556,7411.716666666666,True,3.0,158.37,2.295234192843943,201.70000000000002,-85.0,3.0,3.0
252789184,NAVIRE-9184,USA,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1",10.4287,-77.0798,2026-11-03 04:34:00+00:00,16.7,142.1,10.0,50.0,4578.866666666667,True,2.0,158.555,1.7324116139070334,375.20000000000005,-87.4,2.0,2.0
208204205,NAVIRE-4205,Panama,General Cargo,False,0,30.0298,-157.4034,2026-12-18 19:36:00+00:00,25.6,57.9,11.0,54.54545454545454,8030.0,True,5.0,159.456,1.222121106928448,168.98,-67.36,3.0,5.0
667225274,NAVIRE-5274,Denmark,General Cargo,False,"OLD_NAME_0, OLD_NAME_1",69.5909,158.3032,2026-11-20 14:12:00+00:00,9.4,353.3,9.0,22.22222222222222,7237.2,True,4.0,158.82,1.2828354012369254,291.65,-80.225,2.0,4.0
786527370,NAVIRE-7370,Singapore,General Cargo,False,"OLD_NAME_0, OLD_NAME_1",-81.5548,172.2133,2026-11-23 18:57:00+00:00,10.9,186.6,6.0,16.666666666666664,5895.45,True,9.0,158.96222222222224,1.5125208905811618,276.72222222222223,-61.72222222222222,5.0,9.0
545105896,NAVIRE-5896,Bahamas,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",0.3016,55.1289,2026-12-15 06:17:00+00:00,15.9,291.2,13.0,46.15384615384615,5862.0,True,1.0,156.3,0.0,48.4,-87.8,1.0,1.0
444890693,NAVIRE-0693,USA,Passenger Ship,False,0,-73.4062,65.4388,2026-11-26 18:19:00+00:00,26.2,198.7,14.0,21.428571428571427,6138.416666666667,True,7.0,160.26857142857145,1.9789090308503279,269.62857142857143,-73.64285714285714,5.0,7.0
577242803,NAVIRE-2803,China,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1",16.1044,56.0382,2026-10-30 18:44:00+00:00,11.0,346.7,6.0,83.33333333333334,4143.65,True,5.0,159.642,1.5546607346942358,198.72,-68.52000000000001,3.0,5.0
775416352,NAVIRE-6352,Singapore,General Cargo,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",23.4088,-61.4454,2026-12-07 19:53:00+00:00,4.7,242.3,8.0,75.0,8003.566666666667,True,3.0,161.1,0.2783882181415159,375.06666666666666,-100.66666666666667,2.0,3.0
475112776,NAVIRE-2776,Singapore,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",33.3569,-160.5082,2026-12-02 01:33:00+00:00,24.5,118.9,6.0,33.33333333333333,5179.083333333333,True,4.0,158.625,2.260936384185404,260.925,-66.45,4.0,4.0
537549824,NAVIRE-9824,Malta,General Cargo,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-69.2843,1.4573,2026-12-13 09:46:00+00:00,24.4,294.3,13.0,61.53846153846154,7863.133333333333,True,5.0,159.0,1.375590782173237,299.94,-53.5,3.0,5.0
